kekẽ;cantar um loro;Verbo;Normal;;
kelembu;de mala calidade;Adjetivo;Normal;;
kemano;coma;Substantivo;Normal;;
kepochy;letargo;Substantivo;Normal;;
keraguata;e substantivo sonámbulo;Adjetivo;Normal;;
kerai;soñar;Verbo;Normal;;
kerambi;dormitar;Verbo;Normal;;
kerambipu;serenata;Substantivo;Normal;;
kerambu;roncar em sonhos;Verbo;Normal;;
kerana;dormilón;Adjetivo;Normal;;
kerandy;ensueño;Substantivo;Normal;;
kerapeʼa;desvelar;Verbo;Normal;;
kerapohã;narcótico;Substantivo;Normal;;
kerasy;insomnio, desvelo;Substantivo;Normal;;
kerañe'ẽ;hablar em sonhos;Verbo;Normal;;
kererua;coelho;Substantivo;Normal;;
kerésa;huevecillos de mosca;Substantivo;Normal;;
kesasy;insomnio;Substantivo;Normal;;
kese;ter sono/sonho;Verbo;Normal;;
kesu;queijo;Substantivo;Normal;;
ketáiñai;k;Substantivo;Normal;;
kevy;dormitar, de reojo;Verbo;Normal;;
keʼỹ;trasnochar;Verbo;Normal;;
kichiha;galán, novia, querida;Substantivo;Normal;;
kilogarámo;kilogramo;Substantivo;Normal;;
kirikiri;halcón;Substantivo;Normal;;
kiriri;silencio;Substantivo;Normal;;
kirirï;silencio;Substantivo;Normal;;
kirirĩ;callarse, callar, calma, silencio, kiriri;Verbo;Normal;;
kirirĩhápe;secretamente;Adjetivo;Normal;;
kirirĩme;silenciosamente;Substantivo;Normal;;
kirito;Cristo;Substantivo;Normal;;
kiveve;pelirrojo, polenta de queijo e zapallo;Adjetivo;Normal;;
klu;club;Substantivo;Normal;;
km;kilómetro;Substantivo;Normal;;
ko;cuidar de;Verbo;Normal;;
ko'ágotyo;para aqui;Advérbio / Preposição / Conjunção;Normal;;
ko'águi;de aqui, desde aqui;Advérbio / Preposição / Conjunção;Normal;;
ko'ágä;agora;Advérbio / Preposição / Conjunção;Normal;;
ko'ápe;aqui, aqui;Advérbio / Preposição / Conjunção;Normal;;
ko'ẽ;madrugada, amanhecer;Substantivo;Normal;;
ko'ẽju;aurora, alborada, amanhecer;Substantivo;Normal;;
ko'ẽko'ẽre;cada dia, diariamente;Advérbio / Preposição / Conjunção;Normal;;
ko'ẽramo;manhã, ao amanhecer;Advérbio / Preposição / Conjunção;Normal;;
ko'ẽre;cada manhã;Advérbio / Preposição / Conjunção;Normal;;
kochésa;cosecha;Substantivo;Normal;;
kochõ;colchón;Substantivo;Normal;;
koe;diferenciarse, distinguirse;Verbo;Normal;;
kogakue;rastrojo, frutos, productos;Substantivo;Normal;;
kogarenda;chacra, campo de cultivo;Substantivo;Normal;;
kogaty;huerta, plantação, chacra;Substantivo;Normal;;
kogoe;perdiz;Substantivo;Normal;;
kohúdo;semental;Substantivo;Normal;;
koichagua;de esta dase;Adjetivo;Normal;;
koichaite;tal qual;Adjetivo;Normal;;
kokatu;grado, dominar, rango;Substantivo;Normal;;
kokore;cacarear;Verbo;Normal;;
kokue;granja, chacra, huerta;Substantivo;Normal;;
kokueguára;agricultor;Substantivo;Normal;;
kokuehe;antes de ontem, o outro dia;Adjetivo;Normal;;
kokuere;chacra abandonada;Substantivo;Normal;;
koli;rabón;Adjetivo;Normal;;
kolo;color;Substantivo;Normal;;
kombutadóra;ordenador;Substantivo;Normal;;
kompi;amigo;Substantivo;Normal;;
komu;letrina;Substantivo;Normal;;
komuño;comunión;Substantivo;Normal;;
komáyre;comadre;Substantivo;Normal;;
konchávo;empleo;Substantivo;Normal;;
koni;dar vueltas, contoneo, ondear, sinuoso;Verbo;Normal;;
konikoni;ondear;Verbo;Normal;;
koníva;j ondulado;Adjetivo;Normal;;
kopi;cortar pasto, corpir;Verbo;Normal;;
kopia;copiar;Verbo;Normal;;
kopiha;machete, herramienta, kopiha;Substantivo;Normal;;
kopihára;macheteiro;Substantivo;Normal;;
kora;cercado, cerco de ramos/galhos, corral, kora;Adjetivo;Normal;;
korapy;patio, corral;Substantivo;Normal;;
korasõ;coração;Substantivo;Normal;;
korochire;zorzal, pássaro cantor, pássaro;Substantivo;Normal;;
korochoʼo;alisar;Verbo;Normal;;
kororõ;rugir, gruñido, rugido, roncar, bramar;Verbo;Normal;;
koréko;juego de escondite;Substantivo;Normal;;
korócho;muito, áspero, rugoso;Adjetivo;Normal;;
korói;reconvenir, reprender, molestar;Verbo;Normal;;
korõi;amonestar;Verbo;Normal;;
kose;dañino, perjudicial;Adjetivo;Normal;;
kosereva;dulce de naranja agria com miel de cana, conserva, dulce de mamón;Substantivo;Normal;;
kosina;cocinar;Verbo;Normal;;
koso;sacudir;Verbo;Normal;;
kotevẽ;carecer de, necesitar, precisar, carecer;Verbo;Normal;;
kotevẽmby;necesidade;Substantivo;Normal;;
kotevẽpyre;necesario;Adjetivo;Normal;;
koty;habitação, pieza, cuarto;Substantivo;Normal;;
koty jahuha;cuarto de baño;Substantivo;Normal;;
koty'i;piecita, cuarto pequeno;Substantivo;Normal;;
kotyguahẽha;recibidor;Substantivo;Normal;;
kotyguasu;sala;Substantivo;Normal;;
kotyhũ;calabozo;Substantivo;Normal;;
kotyjahuha;baño;Substantivo;Normal;;
kotyjekeha;dormitorio;Substantivo;Normal;;
kotykaruha;comedor;Substantivo;Normal;;
kotykeha;alcoba;Substantivo;Normal;;
kotymbaʼapoha;escritório;Substantivo;Normal;;
kotypy;pieza;Substantivo;Normal;;
kotyʼi;casilla;Substantivo;Normal;;
kotílla;costilla;Substantivo;Normal;;
kove;viver, vida;Verbo;Normal;;
kovejevy;resucitar, revivir;Verbo;Normal;;
koygua;tímido, campesino, huraño;Adjetivo;Normal;;
koʼagãgua;inmediato;Adjetivo;Normal;;
koʼi;aglomerarse;Verbo;Normal;;
koʼága;agora;Adjetivo;Normal;;
koʼáguio;de este lado;Adjetivo;Normal;;
koʼápe;aqui;Adjetivo;Normal;;
koʼápeo;para aqui;Adjetivo;Normal;;
koʼára;hoje;Substantivo;Normal;;
koʼárupi;por aqui;Adjetivo;Normal;;
koʼã;estas;Adjetivo;Normal;;
koʼãga;hoje;Adjetivo;Normal;;
koʼãgagua;moderno;Adjetivo;Normal;;
koʼãgaguáicha;modernamente;Adjetivo;Normal;;
koʼãgaite;agora mesmo;Adjetivo;Normal;;
koʼãichagua;tales;Adjetivo;Normal;;
koʼõ;irritar;Verbo;Normal;;
koʼõi;molestar;Verbo;Normal;;
koʼõʼỹ;inofensivo;Adjetivo;Normal;;
koʼýte;sem embargo;Adjetivo;Normal;;
koʼẽ;amanhecer;Verbo;Normal;;
koʼẽambuéramo;pasado manhã;Adjetivo;Normal;;
koʼẽambuérõ;pasado manhã;Adjetivo;Normal;;
koʼẽju;madrugada;Substantivo;Normal;;
koʼẽjusoro;amanhecer;Substantivo;Normal;;
koʼẽmba;aclarar o dia;Verbo;Normal;;
koʼẽmbota;madrugada;Substantivo;Normal;;
koʼẽmby;alba;Substantivo;Normal;;
koʼẽmegua;mañaneiro;Adjetivo;Normal;;
koʼẽngy;amanhecer;Substantivo;Normal;;
koʼẽpytã;amanhecer;Substantivo;Normal;;
koʼẽramo;manhã;Adjetivo;Normal;;
koʼẽregua;diario;Adjetivo;Normal;;
koʼẽrõ;em o dia de manhã;Adjetivo;Normal;;
koʼẽsoro;amanhecer;Substantivo;Normal;;
koʼẽtĩsoro;amanhecer;Substantivo;Normal;;
koʼẽvy;amanhecer;Substantivo;Normal;;
ko’õiha;ofensor;Substantivo;Normal;;
krevi;escribir;Verbo;Normal;;
krivi;escribir;Verbo;Normal;;
ku;tal;Adjetivo;Normal;;
ku'a;cintura, mitade, centro;Substantivo;Normal;;
ku'asã;cinto, cinturón, faja;Substantivo;Normal;;
ku'i;desmenuzado, triturado, polvo;Adjetivo;Normal;;
ku'ä;paladar;Substantivo;Normal;;
kua;boquete, agujeiro, fosa;Substantivo;Normal;;
kuaa;saber, conocimento, inteligência;Verbo;Normal;;
kuaa'i;ignorante;Adjetivo;Normal;;
kuaaha;perito;Adjetivo;Normal;;
kuaahaʼãrã;laboratorio;Substantivo;Normal;;
kuaahápe;ao tanto;Adjetivo;Normal;;
kuaapa;saber todo;Verbo;Normal;;
kuaapavẽ;filosofia;Substantivo;Normal;;
kuaapyre;conocido;Adjetivo;Normal;;
kuaapyrã;notavel;Adjetivo;Normal;;
kuaaraʼã;acertijo;Substantivo;Normal;;
kuaase;curiosidade;Substantivo;Normal;;
kuaaserei;curiosidade;Substantivo;Normal;;
kuaauka;identificar, enseñar, anunciar, comunicar;Verbo;Normal;;
kuaaukahára;comunicador;Substantivo;Normal;;
kuaaukavy;insinuar;Verbo;Normal;;
kuaaveʼỹ;desinteresarse;Verbo;Normal;;
kuaavy;sospechar;Verbo;Normal;;
kuaaʼỹva;indefinido;Adjetivo;Normal;;
kuairũ;anillo, alianza;Substantivo;Normal;;
kuapyre;agujereado;Adjetivo;Normal;;
kuapytĩ;propinar;Verbo;Normal;;
kuarahy;sol;Substantivo;Normal;;
kuarahy rendy;luz do sol, resplandor solar;Substantivo;Normal;;
kuarahy'ã;sombra;Substantivo;Normal;;
kuarahyjereha;girasol;Substantivo;Normal;;
kuarahymañaha;girasol;Substantivo;Normal;;
kuarahymimby;brillo solar;Substantivo;Normal;;
kuarahyreike;ocaso, oeste, poniente, poniente;Substantivo;Normal;;
kuarahyresẽ;oriente, este;Substantivo;Normal;;
kuarahyresẽgua;oriental;Adjetivo;Normal;;
kuarahysẽgotyogua;oriental;Adjetivo;Normal;;
kuarahysẽha;este;Substantivo;Normal;;
kuarahyʼã;sombra;Substantivo;Normal;;
kuarahyʼãva;sombreado;Adjetivo;Normal;;
kuarapuku;tubo;Substantivo;Normal;;
kuare;hueco, cueva, madrigueira;Substantivo;Normal;;
kuarepoti;hierro, metal;Substantivo;Normal;;
kuarepotiatã;silicio;Substantivo;Normal;;
kuarepotiete;acero;Substantivo;Normal;;
kuarepotiju;oro;Substantivo;Normal;;
kuarepotipytã;litio;Substantivo;Normal;;
kuarepotitĩ;plata;Substantivo;Normal;;
kuarepotĩ;plata;Substantivo;Normal;;
kuarteléro;recluta;Substantivo;Normal;;
kuaru;fazer piz, orinar, mear;Verbo;Normal;;
kuaruha;pene;Substantivo;Normal;;
kuaruhýi;ganas de orinar;Substantivo;Normal;;
kuati;coatí, mamífeiro;Substantivo;Normal;;
kuatia;documento, papel, carta;Substantivo;Normal;;
kuatia apesã;legajo;Substantivo;Normal;;
kuatia atã;cartón;Substantivo;Normal;;
kuatia maranduha;gaceta, boletín informativo;Substantivo;Normal;;
kuatia ñenohẽ;edição;Substantivo;Normal;;
kuatiaapopyrã;libreto;Substantivo;Normal;;
kuatiachaukaʼi;carné;Substantivo;Normal;;
kuatiahai;cuaderno;Substantivo;Normal;;
kuatiahaiha;escribir, escritor;Verbo;Normal;;
kuatiahaihára;periodista;Substantivo;Normal;;
kuatiahaimboʼe;periodismo;Substantivo;Normal;;
kuatiahaipyre;periódico;Adjetivo;Normal;;
kuatiahavara;lija;Substantivo;Normal;;
kuatiakuéra;papeleria;Substantivo;Normal;;
kuatiamaranduha;gaceta;Substantivo;Normal;;
kuatiamesa;escritorio;Substantivo;Normal;;
kuatiamomýi;hojear;Verbo;Normal;;
kuatiaporupy;vale;Substantivo;Normal;;
kuatiapyaʼe;telegrama;Substantivo;Normal;;
kuatiatã;cartón;Substantivo;Normal;;
kuatiañe'ẽ;carta, papel escrito, periódico;Substantivo;Normal;;
kuatiañemu;factura;Substantivo;Normal;;
kuatiañemuha;libreria;Substantivo;Normal;;
kuatiañeʼẽ;carta;Substantivo;Normal;;
kuatiañeʼẽndy;biblioteca;Substantivo;Normal;;
kuatiañe’ẽ nohẽha róga;editorial;Substantivo;Normal;;
kuatiaʼatã;diploma;Substantivo;Normal;;
kuatiaʼatãʼi;tarjeta;Substantivo;Normal;;
kuatiaʼi;ficha;Substantivo;Normal;;
kuatiaʼỹva;indocumentado;Adjetivo;Normal;;
kuatĩ;ardilla, coatí;Substantivo;Normal;;
kuave'ẽ;ofrecer, dedicar;Verbo;Normal;;
kuaveʼẽ;prometer;Verbo;Normal;;
kucha'ã;deforme, torto;Adjetivo;Normal;;
kuchaʼã;contorsionado;Adjetivo;Normal;;
kucheambue;anteontem;Adjetivo;Normal;;
kuchu;moverse algo dentro de um recipiente, flojo, tembloroso;Verbo;Normal;;
kuchu'i;papagayo;Substantivo;Normal;;
kuehe;ontem;Adjetivo;Normal;;
kueheambue;antes de ontem, anteontem;Advérbio / Preposição / Conjunção;Normal;;
kueheambuérõ;antes de ontem;Adjetivo;Normal;;
kuera;sanar, curarse, convalecer;Verbo;Normal;;
kuerái;estar harto, harto, fastidiado, aburrido;Verbo;Normal;;
kui'ĩ;bicho colorado; erizo, puercoespín;Substantivo;Normal;
kuigue;caído, desprendido;Adjetivo;Normal;;
kuimba'e;varón, homem, macho;Substantivo;Normal;;
kuimba'ete;héroe, valente, caballeiro;Substantivo;Normal;;
kuimbaʼe;homem;Substantivo;Normal;;
kuimbaʼe% kyra;gordo;Adjetivo;Normal;;
kuimbaʼehápe;varonilmente;Adjetivo;Normal;;
kuimbaʼereko;viril;Adjetivo;Normal;;
kuimbaʼete;caballeiro;Substantivo;Normal;;
kuimbe;colher;Substantivo;Normal;;
kujererã;trabalenguas;Substantivo;Normal;;
kuku;cuco, ser imaginario infantil;Substantivo;Normal;;
kukúi;caer;Verbo;Normal;;
kumanda;poroto, chaucha, frijol, habilla, arveja;Substantivo;Normal;;
kumanda mirĩ;lenteja;Substantivo;Normal;;
kumanda pe;lenteja;Substantivo;Normal;;
kumanda peky;poroto tierno;Substantivo;Normal;;
kumanda’i;guisante, arveja;Substantivo;Normal;;
kumare;trébol;Substantivo;Normal;;
kumbari;taimado;Adjetivo;Normal;;
kumbe;ser tartamudo;Verbo;Normal;;
kumberéi;relamerse, lamerse os lábios;Verbo;Normal;;
kumbiri;oso hormigueiro;Substantivo;Normal;;
kumbo;jadear;Verbo;Normal;;
kumby;entender;Verbo;Normal;;
kumbyʼỹi;chismoso;Adjetivo;Normal;;
kundaha;vagar, recorrer, indagar, investigar;Verbo;Normal;;
kunu'ũ;mimos, caricias, carinho;Substantivo;Normal;;
kunumi;criatura, muchachito, varoncito, bebé;Substantivo;Normal;;
kunuʼũ;mimarse;Verbo;Normal;;
kupe;dorso, detrás, costas, kupe;Substantivo;Normal;;
kupegua;posterior;Adjetivo;Normal;;
kupi'i;termita, carcoma;Substantivo;Normal;;
kupiʼi;carcoma;Substantivo;Normal;;
kupy;pantorrilla, canilla, pierna;Substantivo;Normal;;
kupyjokua;atar de pés;Verbo;Normal;;
kupyju;gallo;Substantivo;Normal;;
kupylia;fazer zancadilla;Verbo;Normal;;
kupypaʼã;fazer zancadilla;Verbo;Normal;;
kupépe;detrás;Adjetivo;Normal;;
kupía;llaga da boca;Substantivo;Normal;;
kupĩa;granito da língua;Substantivo;Normal;;
kura'ỹi;sarna, roña, de roña;Substantivo;Normal;;
kurapepẽ;calabaza;Substantivo;Normal;;
kuratũ;cilantro, culantro;Substantivo;Normal;;
kuraʼỹi;sarna;Substantivo;Normal;;
kure;cerdo, chancho;Substantivo;Normal;;
kure kaʼaguy;jabalí;Substantivo;Normal;;
kurekua;pocilga;Substantivo;Normal;;
kurekyrakue;tocino;Substantivo;Normal;;
kurepi;porteño, piel de chancho, apodo de argentinos;Adjetivo;Normal;;
kureraʼy;lechón;Substantivo;Normal;;
kuri;tardíamente;Adjetivo;Normal;;
kurigua;pretérito;Adjetivo;Normal;;
kuriju;boa;Substantivo;Normal;;
kurive;anteriormente;Adjetivo;Normal;;
kurivévo;de aqui em adiante;Adjetivo;Normal;;
kuri’y;araucaria, pino;Substantivo;Normal;;
kuru;clueca (estar), estar clueca, llaga, capullo;Substantivo;Normal;;
kuruchi;calambre;Substantivo;Normal;;
kuruchï;calambre;Substantivo;Normal;;
kuruchĩ;calambre, arrugarse, encogerse;Substantivo;Normal;;
kuruguãi;especie de castaña;Substantivo;Normal;;
kurundu;amuleto;Substantivo;Normal;;
kurupa;llagados;Adjetivo;Normal;;
kurupa'y;cebil, árvore;Substantivo;Normal;;
kurupaʼy;acacia;Substantivo;Normal;;
kurupi;ser mitológico dos bosques, ser mitológico, alcahuete;Substantivo;Normal;;
kurupika'y;árvore, planta;Substantivo;Normal;;
kururu;sapo;Substantivo;Normal;;
kurusu;cruz, crucifijo;Substantivo;Normal;;
kurusu rape;via crucis;Substantivo;Normal;;
kuruvai;lepra, sarna;Substantivo;Normal;;
kuruvi;triturado;Adjetivo;Normal;;
kuruvíka;pedazos, fragmentos, trozos, cascotes;Substantivo;Normal;;
kuríʼy;pino;Substantivo;Normal;;
kusugue;escombro, cenizas, escombros;Substantivo;Normal;;
kusuvi;torbellino;Substantivo;Normal;;
kutipo;salto;Substantivo;Normal;;
kutu;fijar, clavar, pinchar, herir, apuñalar;Verbo;Normal;;
kutuha;jeringa;Substantivo;Normal;;
kutujereha;tornillo;Substantivo;Normal;;
kuvuasu;cacao;Substantivo;Normal;;
kuvãju;jamón;Substantivo;Normal;;
kuára;agujeiro, orificio, cueva;Substantivo;Normal;;
kuárto;muslo;Substantivo;Normal;;
kuã;dedo da mão, dedo;Substantivo;Normal;;
kuãchapĩ;dedo deformado;Substantivo;Normal;;
kuãchaĩ;apro­piarse;Verbo;Normal;;
kuãguasu;pulgar;Substantivo;Normal;;
kuãiru;anillo;Substantivo;Normal;;
kuãirũ;anillo;Substantivo;Normal;;
kuãmboʼe;dedo índice;Substantivo;Normal;;
kuãmbyte;dedo maior, dedo do meio;Substantivo;Normal;;
kuãngusu;pulgar;Substantivo;Normal;;
kuãvyha;dedal;Substantivo;Normal;;
kuãʼi;dedo meñique;Substantivo;Normal;;
kuéra;aquellos;Adjetivo;Normal;;
kuévo;simultaneamente;Advérbio / Preposição / Conjunção;Normal;;
kuña;hembra, mulher;Substantivo;Normal;;
kuña pyahu;virgen, mulher joven;Substantivo;Normal;;
kuña rekovai;rameira, meretriz, prostituta;Substantivo;Normal;;
kuña% kyra;gorda;Adjetivo;Normal;;
kuñakarai;doña, señora, dama;Adjetivo;Normal;;
kuñakaraiete;matrona;Substantivo;Normal;;
kuñapaje;bruja, hechicera;Substantivo;Normal;;
kuñareko;feminismo, afeminado;Substantivo;Normal;;
kuñarekokuaa;ginecologia;Substantivo;Normal;;
kuñarekóva;afeminado;Adjetivo;Normal;;
kuñaséro;mujeriego;Substantivo;Normal;;
kuñataï;doncella, solteira, pequena;Substantivo;Normal;;
kuñataĩ;joven;Substantivo;Normal;;
kuña’i;marica, homem afeminado;Substantivo;Normal;;
kuʼa;mitade;Substantivo;Normal;;
kuʼakua;ceñir a cintura;Verbo;Normal;;
kuʼasã;cinturón;Substantivo;Normal;;
kuʼe;arrancar;Verbo;Normal;;
kuʼekaroto;tractor;Substantivo;Normal;;
kuʼi;desmenu­zarse;Verbo;Normal;;
kuʼimi;pizca;Substantivo;Normal;;
kuʼipa;hacerse añicos;Verbo;Normal;;
kuʼipyre;molido;Adjetivo;Normal;;
ku’atã;mala pronunciação;Substantivo;Normal;;
ky;llover, piojo, tierno;Verbo;Normal;;
kychy'ĩha;sierra;Substantivo;Normal;;
kygua;peine, cepillo;Substantivo;Normal;;
kyguái;coma;Substantivo;Normal;;
kyha;hamaca;Substantivo;Normal;;
kyhyje;ter miedo, temor, desconfianza, miedo, cobarde;Verbo;Normal;;
kyhyjeha;peligro;Substantivo;Normal;;
kyhyjepyrã;siniestro;Adjetivo;Normal;;
kyhyjerasa;terror;Substantivo;Normal;;
kyhyjerã;tremendo;Adjetivo;Normal;;
kyhyjeʼỹ;coraje;Substantivo;Normal;;
kyja;nutria;Substantivo;Normal;;
kyju;grillo;Substantivo;Normal;;
kymbu;gorgojo;Substantivo;Normal;;
kypa;garfo;Substantivo;Normal;;
kype;ladilla;Substantivo;Normal;;
kypy'y;irmã menor;Substantivo;Normal;;
kyra;adiposo, gordo, grueso, manteiga, sebo;Adjetivo;Normal;;
kyra'o;desengrasar, quitar gordura;Verbo;Normal;;
kyrajoʼa;grávida;Adjetivo;Normal;;
kyrakue;obesidade;Substantivo;Normal;;
kyrapu;. rollizo;Adjetivo;Normal;;
kyrave;engordar;Verbo;Normal;;
kyraʼo;desengrasar;Verbo;Normal;;
kyre'ỹ;laborioso, diligente, activo, kyre'e;Adjetivo;Normal;;
kyreka;despiojar;Verbo;Normal;;
kyreʼỹ;laborioso;Adjetivo;Normal;;
kyreʼỹhápe;rápido;Adjetivo;Normal;;
kyreʼỹme;diligentemente;Adjetivo;Normal;;
kyrupi'a;liendre;Substantivo;Normal;;
kyry;cartílago;Substantivo;Normal;;
kyryryo;víbora da cruz, yarará grande;Substantivo;Normal;;
kyrýu;cartílago;Substantivo;Normal;;
kyrỹi;joven, cosquillas, ternura, cosquilla;Adjetivo;Normal;;
kyrỹihápe;tiernamente;Adjetivo;Normal;;
kyse;faca, navaja;Substantivo;Normal;;
kyse po’i puku;daga;Substantivo;Normal;;
kyse puku;espada, machete largo;Substantivo;Normal;;
kysegi;savel;Substantivo;Normal;;
kysepuku;espada, savel, daga;Substantivo;Normal;;
kysevuku;lanza;Substantivo;Normal;;
kyseyvyra;venganza, de palo;Substantivo;Normal;;
kyseʼakua;puñal;Substantivo;Normal;;
kyta;punto;Substantivo;Normal;;
kytaʼi;próximo;Adjetivo;Normal;;
kyto;ínfimo;Adjetivo;Normal;;
kytomi;poquito;Adjetivo;Normal;;
kyty;cepillar;Verbo;Normal;;
kytã;verruga, callo, nudo;Substantivo;Normal;;
kytĩ;rebanar;Verbo;Normal;;
kytĩha;incisivo;Adjetivo;Normal;;
kytĩkõi;bisectriz;Substantivo;Normal;;
kytĩmbyre;cortado;Adjetivo;Normal;;
kyveʼỹ;sequia;Substantivo;Normal;;
kyvy;irmão;Substantivo;Normal;;
kyvõ;aqui;Adjetivo;Normal;;
kyʼa;poluido;Adjetivo;Normal;;
kyʼakue;suciedade;Substantivo;Normal;;
kyʼo;espulgar;Verbo;Normal;;
kyʼỹi;pimento;Substantivo;Normal;;
kái;incendiar;Verbo;Normal;;
káma;mama;Substantivo;Normal;;
kárse;cárcel;Substantivo;Normal;;
káso;narração;Substantivo;Normal;;
káusa;culpa;Substantivo;Normal;;
káva;abelha;Substantivo;Normal;;
káña;cana;Substantivo;Normal;;
kã;deshidratarse;Verbo;Normal;;
kéra;sono/sonho;Substantivo;Normal;;
kílo;kilogramo;Substantivo;Normal;;
kóga;plantação, sembrado, planta, cultivo;Substantivo;Normal;;
kóga ra’ỹi renda;graneiro;Substantivo;Normal;;
kóicha;assim, de este modo;Adjetivo;Normal;;
kóina;tomar mate, aqui tienes;Interjeição;Normal;;
kóva;éste, esta;Pronome;Normal;;
kõi;dovel;Adjetivo;Normal;;
kõingue;gemelo;Adjetivo;Normal;;
kõvida;invitar a comer;Verbo;Normal;;
kúi;despegarse, desprender, decolar, abdicar;Verbo;Normal;;
kýto;ínfimo;Adjetivo;Normal;;
kėdainiai;k;Substantivo;Normal;;
kũ;língua;Substantivo;Normal;;
kũjera;buena pronunciação;Substantivo;Normal;;
kũmby;paladear, interpretar, compreender;Verbo;Normal;;
kũremói;apetito;Substantivo;Normal;;
kũsã;frenillo bucal;Substantivo;Normal;;
kũsẽ;jadear;Verbo;Normal;;
kũʼo;deslenguar;Verbo;Normal;;
kũʼã;paladar;Substantivo;Normal;;
lagoão;lago;Substantivo;Normal;;
lampĩu;vela;Substantivo;Normal;;
lansa;vomitar;Verbo;Normal;;
latapeʼa;abrelatas;Substantivo;Normal;;
lechu;lechuga;Substantivo;Normal;;
lechãi;velha, anciana;Substantivo;Normal;;
lekaja;anciano;Substantivo;Normal;;
lembu;escarabajo;Substantivo;Normal;;
lepiju;velho, anciano;Substantivo;Normal;;
leõ;león;Substantivo;Normal;;
le’ã;anciana;Substantivo;Normal;;
liga;conseguir;Verbo;Normal;;
limasutĩ;limón;Substantivo;Normal;;
liméta;garrafa, limeta;Substantivo;Normal;;
limõ;limón;Substantivo;Normal;;
litio;litio;Substantivo;Normal;;
lopi;amigo;Substantivo;Normal;;
luisõ;lobisón, séptimo filho varón mítico, ser mitológico;Substantivo;Normal;;
ládo;lugar;Substantivo;Normal;;
lája;tipo;Substantivo;Normal;;
láta;lata;Substantivo;Normal;;
légua;legua;Substantivo;Normal;;
léi;ley;Substantivo;Normal;;
lénto;mais ou menos;Adjetivo;Normal;;
líña;cuerda;Substantivo;Normal;;
lómo;costas;Substantivo;Normal;;
lúne;lunes;Substantivo;Normal;;
ma'e;mirada, atender, observar, ver;Verbo;Normal;;
ma'embuku;mirar longe;Verbo;Normal;;
ma'erã;¿para qué?;Advérbio / Preposição / Conjunção;Normal;;
machu;parteira, ama de casa, cocineira, avó;Substantivo;Normal;;
machéte;machete;Substantivo;Normal;;
maheʼẽ;dulce;Substantivo;Normal;;
mahe’ẽ ryru;dulcera;Substantivo;Normal;;
maimbe;tostar;Verbo;Normal;;
maimbeha;torrefacção;Substantivo;Normal;;
mainumby;picaflor, colibrí;Substantivo;Normal;;
maitei;saudação/cumprimento;Interjeição;Normal;;
maiteípa;¡hola!, ¿cómo estás?;Interjeição;Normal;;
maka;juego de naipes, naipe;Substantivo;Normal;;
makatéro;comerciante;Substantivo;Normal;;
makáte;comercio;Substantivo;Normal;;
malisia;pensar;Verbo;Normal;;
mama;velar;Verbo;Normal;;
mamanga;abejorro, abejarrón;Substantivo;Normal;;
mamboreta;saltamontes;Substantivo;Normal;;
mamo;dónde;Adjetivo;Normal;;
mamoha;lugar;Substantivo;Normal;;
mamohápe;dónde quieira;Adjetivo;Normal;;
mamorei;a cualquier lugar;Adjetivo;Normal;;
mamove;neg a ningún lugar;Adjetivo;Normal;;
mamóne;papaya, mamón;Substantivo;Normal;;
mamópa;int dónde, ¿dónde?, onde;Adjetivo;Normal;;
mandi;de uma vez;Adjetivo;Normal;;
manduʼa;evocar;Verbo;Normal;;
manduʼaha;recuerdo;Substantivo;Normal;;
manduʼapy;memorándum;Substantivo;Normal;;
manduʼapyre;recordado;Adjetivo;Normal;;
manduʼarã;memoravel;Adjetivo;Normal;;
manduʼavy;reminiscência;Substantivo;Normal;;
mandyju;algodón;Substantivo;Normal;;
manga;pelota;Substantivo;Normal;;
mangaisy;resina;Substantivo;Normal;;
mangaysy;resina;Substantivo;Normal;;
mangea;atisbar;Verbo;Normal;;
mano;morrer;Verbo;Normal;;
manokatúva;mortal;Adjetivo;Normal;;
manokuaaʼỹva;inmortal;Adjetivo;Normal;;
manombota;agonizar;Verbo;Normal;;
manombotáva;moribundo;Adjetivo;Normal;;
manorei;desmayarse;Verbo;Normal;;
mante;únicamente;Adjetivo;Normal;;
manterei;constantemente;Adjetivo;Normal;;
mantra;mantra;Substantivo;Normal;;
marachachã;tembleque;Adjetivo;Normal;;
maraeʼỹ;sem mal. yvy m. paraíso terrenal;Adjetivo;Normal;;
maramove;jamais;Adjetivo;Normal;;
marandeko;crónica;Substantivo;Normal;;
marandu;manifiesto;Substantivo;Normal;;
marandurenda;prensa;Substantivo;Normal;;
maraneʼỹ;sem mancha;Adjetivo;Normal;;
marangatu;piadoso;Adjetivo;Normal;;
marangatukue;dignidade;Substantivo;Normal;;
marangaturã;sacramento;Substantivo;Normal;;
marangatuʼỹva;innovel;Adjetivo;Normal;;
maravichu;adivinanza;Substantivo;Normal;;
maravilla;adivinanza;Substantivo;Normal;;
marcha;funcionar;Verbo;Normal;;
marika;cazar;Verbo;Normal;;
marmota;marmota;Substantivo;Normal;;
marã;mancha, defectuoso, puro, impureza;Substantivo;Normal;;
marãiko;int equivalente a mbaʼerã piko ¿para quê, ¿para qué?;Adjetivo;Normal;;
marãmbotayga;fragata;Substantivo;Normal;;
marãngatu;justo;Adjetivo;Normal;;
